,trial,uuid,label,ratio,gender
1631,11,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.25,f
1632,12,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.142857143,f
1633,13,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.166666667,f
1634,14,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.142857143,f
1635,15,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.25,f
1636,16,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.166666667,f
1637,17,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.25,f
1638,18,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.5,f
1639,19,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.25,f
1640,20,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,2.0,f
1641,21,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.5,f
1642,22,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,2.0,f
1643,23,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.25,f
1644,24,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.5,f
1645,25,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,2.0,f
1646,26,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,2.0,f
1647,27,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.5,f
1648,28,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.5,f
1649,29,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,2.0,f
1650,0,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.111111111,f
1651,1,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.142857143,f
1652,2,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.111111111,f
1653,3,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.166666667,f
1654,4,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.111111111,f
1655,5,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.111111111,f
1656,6,e74ceed8-9bb1-4c80-bf6b-202413d0762a,1.0,1.166666667,f
1657,7,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.111111111,f
1658,8,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.142857143,f
1659,9,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.142857143,f
1660,10,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.166666667,f
1661,11,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.25,f
1662,12,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.142857143,f
1663,13,e74ceed8-9bb1-4c80-bf6b-202413d0762a,1.0,1.166666667,f
1664,14,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.142857143,f
1665,15,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.25,f
1666,16,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.166666667,f
1667,17,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.25,f
1668,18,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.5,f
1669,19,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.25,f
1670,20,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,2.0,f
1671,21,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.5,f
1672,22,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,2.0,f
1673,23,e74ceed8-9bb1-4c80-bf6b-202413d0762a,1.0,1.25,f
1674,24,e74ceed8-9bb1-4c80-bf6b-202413d0762a,1.0,1.5,f
1675,25,e74ceed8-9bb1-4c80-bf6b-202413d0762a,1.0,2.0,f
1676,26,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,2.0,f
1677,27,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.5,f
1678,28,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,1.5,f
1679,29,e74ceed8-9bb1-4c80-bf6b-202413d0762a,0.0,2.0,f
1680,0,65abe433-bf54-440b-9672-871c74c98cf0,0.0,2.0,f
1681,1,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.5,f
1682,2,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.5,f
1683,3,65abe433-bf54-440b-9672-871c74c98cf0,0.0,2.0,f
1684,4,65abe433-bf54-440b-9672-871c74c98cf0,0.0,2.0,f
1685,5,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.5,f
1686,6,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.25,f
1687,7,65abe433-bf54-440b-9672-871c74c98cf0,0.0,2.0,f
1688,8,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.5,f
1689,9,65abe433-bf54-440b-9672-871c74c98cf0,0.0,2.0,f
1690,10,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.25,f
1691,11,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.5,f
1692,12,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.25,f
1693,13,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.166666667,f
1694,14,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.25,f
1695,15,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.142857143,f
1696,16,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.166666667,f
1697,17,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.142857143,f
1698,18,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.25,f
1699,19,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.166666667,f
1700,20,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.142857143,f
1701,21,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.142857143,f
1702,22,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.111111111,f
1703,23,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.166666667,f
1704,24,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.111111111,f
1705,25,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.111111111,f
1706,26,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.166666667,f
1707,27,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.111111111,f
1708,28,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.142857143,f
1709,29,65abe433-bf54-440b-9672-871c74c98cf0,0.0,1.111111111,f
1710,0,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,2.0,m
1711,1,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.5,1.5,m
1712,2,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.5,1.5,m
1713,3,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,1.0,2.0,m
1714,4,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,2.0,m
1715,5,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.5,m
1716,6,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.25,m
1717,7,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,2.0,m
1718,8,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.5,m
1719,9,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,2.0,m
1720,10,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.25,m
1721,11,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.5,m
1722,12,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.25,m
1723,13,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.166666667,m
1724,14,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,1.0,1.25,m
1725,15,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.142857143,m
1726,16,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.166666667,m
1727,17,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.142857143,m
1728,18,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.25,m
1729,19,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.166666667,m
1730,20,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.142857143,m
1731,21,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.142857143,m
1732,22,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.111111111,m
1733,23,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.166666667,m
1734,24,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.111111111,m
1735,25,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.0,1.111111111,m
1736,26,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,1.0,1.166666667,m
1737,27,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.5,1.111111111,m
1738,28,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.5,1.142857143,m
1739,29,3bbdee9b-4b1d-4123-87c5-b8dc7c61de24,0.5,1.111111111,m
